StockReferenceID;IssueID;Condition;AvailableQty;Price
79555;5450;Poor;0;152.11
79556;5451;Poor;6;91.58
79557;5452;Poor;5;197.34
79558;5453;Poor;8;52.93
79559;5454;Poor;8;210.54
79560;5455;Poor;4;138.78
79561;5456;Poor;0;20.57
79562;5457;Poor;2;66.22
79563;5458;Poor;8;90.77
79564;5459;Poor;5;236.16
79565;5460;Poor;7;145.85
79566;5461;Poor;6;68.34
79567;5462;Poor;1;105.36
79568;5463;Poor;6;73.78
79569;5464;Poor;4;179.08
79570;5465;Poor;2;231.89
79571;5466;Poor;5;157.39
79572;5467;Poor;3;182.87
79573;5468;Poor;4;3.22
79574;5469;Poor;7;3.93
79575;5470;Poor;5;59.99
79576;5471;Poor;8;104.35
79577;5472;Poor;1;44.09
79578;5473;Poor;5;36.11
79579;5474;Poor;3;211.76
79580;5475;Poor;5;173.65
79581;5476;Poor;3;4.31
79582;5477;Poor;8;156.40
79583;5478;Poor;0;27.66
79584;5479;Poor;3;123.25
79585;5480;Poor;8;52.37
79586;5481;Poor;4;119.90
79587;5482;Poor;3;18.14
79588;5483;Poor;0;95.93
79589;5484;Poor;9;97.69
79590;5485;Poor;1;101.68
79591;5486;Poor;6;226.32
79592;5487;Poor;6;18.90
79593;5488;Poor;1;217.58
79594;5489;Poor;9;123.05
79595;5490;Poor;6;52.39
79596;5491;Poor;8;172.41
79597;5492;Poor;7;81.25
79598;5493;Poor;0;125.36
79599;5494;Poor;9;171.74
79600;5495;Poor;2;106.96
79601;5496;Poor;8;220.08
79602;5497;Poor;8;66.24
79603;5498;Poor;8;243.42
79604;5499;Poor;0;140.84
79605;5500;Poor;8;153.82
79606;5501;Poor;7;68.11
79607;5502;Poor;2;75.50
79608;5503;Poor;7;28.29
79609;5504;Poor;8;102.55
79610;5505;Poor;6;135.77
79611;5506;Poor;6;178.08
79612;5507;Poor;7;37.54
79613;5508;Poor;3;60.73
79614;5509;Poor;8;2.60
79615;5510;Poor;4;226.12
79616;5511;Poor;5;193.79
79617;5512;Poor;3;24.17
79618;5513;Poor;5;205.61
79619;5514;Poor;3;154.70
79620;5515;Poor;1;139.25
79621;5516;Poor;4;211.81
79622;5517;Poor;2;97.30
79623;5518;Poor;7;79.95
79624;5519;Poor;4;29.81
79625;5520;Poor;1;141.66
79626;5521;Poor;4;245.86
79627;5522;Poor;5;0.16
79628;5523;Poor;2;122.85
79629;5524;Poor;6;7.21
79630;5525;Poor;5;173.65
79631;5526;Poor;4;12.00
79632;5527;Poor;5;23.73
79633;5528;Poor;2;13.27
79634;5529;Poor;0;84.56
79635;5530;Poor;0;112.29
79636;5531;Poor;0;226.91
79637;5532;Poor;7;13.73
79638;5533;Poor;2;140.62
79639;5534;Poor;2;158.15
79640;5535;Poor;9;165.63
79641;5536;Poor;9;102.26
79642;5537;Poor;1;46.59
79643;5538;Poor;9;157.58
79644;5539;Poor;2;69.67
79645;5540;Poor;1;52.92
79646;5541;Poor;1;34.44
79647;5542;Poor;7;108.59
79648;5543;Poor;8;156.28
79649;5544;Poor;8;74.90
79650;5545;Poor;8;63.35
79651;5546;Poor;4;18.40
79652;5547;Poor;7;73.14
79653;5548;Poor;4;106.96
79654;5549;Poor;5;87.60
79655;5550;Poor;4;109.56
79656;5551;Poor;6;164.60
79657;5552;Poor;0;182.46
79658;5553;Poor;3;190.55
79659;5554;Poor;4;73.21
79660;5555;Poor;6;60.21
79661;5556;Poor;9;73.31
79662;5557;Poor;0;144.76
79663;5558;Poor;3;116.44
79664;5559;Poor;8;100.17
79665;5560;Poor;5;193.72
79666;5561;Poor;9;75.34
79667;5562;Poor;7;235.72
79668;5563;Poor;3;238.78
79669;5564;Poor;3;114.40
79670;5565;Poor;0;147.08
79671;5566;Poor;9;139.45
79672;5567;Poor;1;80.32
79673;5568;Poor;2;174.53
79674;5569;Poor;7;155.11
79675;5570;Poor;7;164.75
79676;5571;Poor;0;122.78
79677;5572;Poor;9;139.88
79678;5573;Poor;3;137.85
79679;5574;Poor;7;249.23
79680;5575;Poor;0;88.03
79681;5576;Poor;3;25.39
79682;5577;Poor;2;227.66
79683;5578;Poor;6;164.64
79684;5579;Poor;6;77.11
79685;5580;Poor;8;175.87
79686;5581;Poor;4;235.76
79687;5582;Poor;6;224.12
79688;5583;Poor;7;46.50
79689;5584;Poor;6;99.70
79690;5585;Poor;4;113.35
79691;5586;Poor;7;207.76
79692;5587;Poor;9;133.32
79693;5588;Poor;0;237.50
79694;5589;Poor;3;240.53
79695;5590;Poor;0;44.41
79696;5591;Poor;3;43.57
79697;5592;Poor;0;99.49
79698;5593;Poor;4;229.19
79699;5594;Poor;7;104.33
79700;5595;Poor;1;101.87
79701;5596;Poor;7;143.79
79702;5597;Poor;0;151.53
79703;5598;Poor;1;76.26
79704;5599;Poor;4;26.62
79705;5600;Poor;5;41.48
79706;5601;Poor;2;56.87
79707;5602;Poor;3;28.92
79708;5603;Poor;6;218.83
79709;5604;Poor;9;169.58
79710;5605;Poor;2;166.14
79711;5606;Poor;6;230.77
79712;5607;Poor;1;16.97
79713;5608;Poor;7;53.13
79714;5609;Poor;5;118.10
79715;5610;Poor;5;137.50
79716;5611;Poor;3;246.40
79717;5612;Poor;7;131.14
79718;5613;Poor;2;208.92
79719;5614;Poor;9;236.47
79720;5615;Poor;5;212.65
79721;5616;Poor;5;197.25
79722;5617;Poor;5;139.56
79723;5618;Poor;7;41.08
79724;5619;Poor;2;236.26
79725;5620;Poor;8;170.37
79726;5621;Poor;9;118.57
79727;5622;Poor;4;166.63
79728;5623;Poor;7;191.96
79729;5624;Poor;7;42.35
79730;5625;Poor;0;185.53
79731;5626;Poor;3;128.05
79732;5627;Poor;1;146.44
79733;5628;Poor;7;84.33
79734;5629;Poor;1;66.67
79735;5630;Poor;6;208.01
79736;5631;Poor;3;38.06
79737;5632;Poor;3;121.07
79738;5633;Poor;3;154.19
79739;5634;Poor;2;166.63
79740;5635;Poor;2;15.74
79741;5636;Poor;9;5.38
79742;5637;Poor;1;80.45
79743;5638;Poor;1;120.37
79744;5639;Poor;0;66.74
79745;5640;Poor;0;183.62
79746;5641;Poor;3;36.97
79747;5642;Poor;7;35.19
79748;5643;Poor;5;80.03
79749;5644;Poor;5;43.63
79750;5645;Poor;2;158.60
79751;5646;Poor;8;180.63
79752;5647;Poor;2;193.86
79753;5648;Poor;0;93.57
79754;5649;Poor;5;245.62
79755;5650;Poor;6;201.16
79756;5651;Poor;7;150.05
79757;5652;Poor;4;127.18
79758;5653;Poor;2;21.29
79759;5654;Poor;0;137.38
79760;5655;Poor;2;137.80
79761;5656;Poor;6;197.01
79762;5657;Poor;5;183.65
79763;5658;Poor;0;38.50
79764;5659;Poor;7;61.15
79765;5660;Poor;2;56.89
79766;5661;Poor;9;114.24
79767;5662;Poor;1;94.41
79768;5663;Poor;5;226.24
79769;5664;Poor;6;110.81
79770;5665;Poor;0;28.51
79771;5666;Poor;4;88.39
79772;5667;Poor;4;26.01
79773;5668;Poor;1;44.85
79774;5669;Poor;7;13.13
79775;5670;Poor;9;3.89
79776;5671;Poor;5;102.81
79777;5672;Poor;8;203.90
79778;5673;Poor;3;106.20
79779;5674;Poor;0;238.29
79780;5675;Poor;9;31.59
79781;5676;Poor;8;156.55
79782;5677;Poor;3;189.79
79783;5678;Poor;0;91.56
79784;5679;Poor;7;213.27
79785;5680;Poor;8;235.85
79786;5681;Poor;8;86.58
79787;5682;Poor;7;12.09
79788;5683;Poor;9;239.25
79789;5684;Poor;8;71.96
79790;5685;Poor;9;170.41
79791;5686;Poor;9;52.86
79792;5687;Poor;2;233.13
79793;5688;Poor;2;127.86
79794;5689;Poor;1;179.65
79795;5690;Poor;0;0.26
79796;5691;Poor;1;32.16
79797;5692;Poor;9;18.25
79798;5693;Poor;7;49.68
79799;5694;Poor;7;187.90
79800;5695;Poor;9;230.06
79801;5696;Poor;4;100.02
79802;5697;Poor;8;236.24
79803;5698;Poor;5;91.97
79804;5699;Poor;8;29.76
79805;5700;Poor;1;6.36
79806;5701;Poor;3;164.48
79807;5702;Poor;2;6.97
79808;5703;Poor;8;81.57
79809;5704;Poor;1;40.29
79810;5705;Poor;2;248.18
79811;5706;Poor;2;28.59
79812;5707;Poor;7;174.44
79813;5708;Poor;2;11.06
79814;5709;Poor;9;206.91
79815;5710;Poor;5;178.76
79816;5711;Poor;8;169.59
79817;5712;Poor;7;24.78
79818;5713;Poor;3;91.41
79819;5714;Poor;4;167.09
79820;5715;Poor;9;187.21
79821;5716;Poor;9;68.36
79822;5717;Poor;1;119.88
79823;5718;Poor;9;207.95
79824;5719;Poor;4;108.49
79825;5720;Poor;2;197.88
79826;5721;Poor;8;101.58
79827;5722;Poor;3;124.10
79828;5723;Poor;5;103.50
79829;5724;Poor;2;197.02
79830;5725;Poor;1;22.77
79831;5726;Poor;4;212.02
79832;5727;Poor;4;98.89
79833;5728;Poor;8;94.48
79834;5729;Poor;6;43.80
79835;5730;Poor;4;31.82
79836;5731;Poor;3;84.31
79837;5732;Poor;2;241.38
79838;5733;Poor;7;67.13
79839;5734;Poor;6;209.03
79840;5735;Poor;1;44.59
79841;5736;Poor;3;81.27
79842;5737;Poor;4;238.34
79843;5738;Poor;9;39.61
79844;5739;Poor;6;22.98
79845;5740;Poor;9;40.23
79846;5741;Poor;3;190.83
79847;5742;Poor;5;55.70
79848;5743;Poor;8;151.67
79849;5744;Poor;4;241.29
79850;5745;Poor;3;201.79
79851;5746;Poor;7;163.57
79852;5747;Poor;5;63.98
79853;5748;Poor;2;62.92
79854;5749;Poor;2;162.18
79855;5750;Poor;3;234.03
79856;5751;Poor;8;213.32
79857;5752;Poor;3;173.40
79858;5753;Poor;0;221.45
79859;5754;Poor;0;135.16
79860;5755;Poor;3;21.46
79861;5756;Poor;3;158.68
79862;5757;Poor;1;58.57
79863;5758;Poor;5;205.08
79864;5759;Poor;5;44.43
79865;5760;Poor;6;76.00
79866;5761;Poor;6;72.72
79867;5762;Poor;7;54.74
79868;5763;Poor;7;201.65
79869;5764;Poor;3;209.53
79870;5765;Poor;9;58.23
79871;5766;Poor;3;181.70
79872;5767;Poor;4;52.98
79873;5768;Poor;0;21.67
79874;5769;Poor;7;19.14
79875;5770;Poor;7;108.67
79876;5771;Poor;5;110.08
79877;5772;Poor;4;110.43
79878;5773;Poor;5;78.25
79879;5774;Poor;3;122.63
79880;5775;Poor;3;26.31
79881;5776;Poor;2;118.23
79882;5777;Poor;1;180.78
79883;5778;Poor;5;236.33
79884;5779;Poor;7;239.86
79885;5780;Poor;7;207.79
79886;5781;Poor;6;87.79
79887;5782;Poor;5;39.81
79888;5783;Poor;5;80.12
79889;5784;Poor;6;128.75
79890;5785;Poor;0;192.25
79891;5786;Poor;2;193.54
79892;5787;Poor;5;209.79
79893;5788;Poor;6;84.80
79894;5789;Poor;9;9.88
79895;5790;Poor;1;126.17
79896;5791;Poor;2;140.22
79897;5792;Poor;0;59.38
79898;5793;Poor;0;204.38
79899;5794;Poor;1;206.91
79900;5795;Poor;5;207.15
79901;5796;Poor;5;211.97
79902;5797;Poor;6;83.82
79903;5798;Poor;3;155.15
79904;5799;Poor;9;213.12
79905;5800;Poor;3;21.32
79906;5801;Poor;7;162.63
79907;5802;Poor;8;132.71
79908;5803;Poor;0;75.79
79909;5804;Poor;5;220.06
79910;5805;Poor;2;38.11
79911;5806;Poor;2;179.47
79912;5807;Poor;0;238.01
79913;5808;Poor;4;10.84
79914;5809;Poor;2;224.06
79915;5810;Poor;7;49.59
79916;5811;Poor;8;29.44
79917;5812;Poor;9;237.75
79918;5813;Poor;3;141.06
79919;5814;Poor;2;144.11
79920;5815;Poor;0;204.64
79921;5816;Poor;8;200.77
79922;5817;Poor;6;244.93
79923;5818;Poor;4;89.14
79924;5819;Poor;7;23.68
79925;5820;Poor;5;12.26
79926;5821;Poor;1;141.65
79927;5822;Poor;1;17.33
79928;5823;Poor;9;76.35
79929;5824;Poor;7;178.96
79930;5825;Poor;5;73.50
79931;5826;Poor;6;33.84
79932;5827;Poor;7;17.80
79933;5828;Poor;5;234.72
79934;5829;Poor;4;129.60
79935;5830;Poor;2;7.71
79936;5831;Poor;6;217.23
79937;5832;Poor;9;160.89
79938;5833;Poor;4;31.43
79939;5834;Poor;9;221.37
79940;5835;Poor;3;236.84
79941;5836;Poor;4;95.20
79942;5837;Poor;6;5.08
79943;5838;Poor;4;221.02
79944;5839;Poor;9;134.22
79945;5840;Poor;4;73.64
79946;5841;Poor;2;170.94
79947;5842;Poor;6;98.03
79948;5843;Poor;5;23.49
79949;5844;Poor;0;194.02
79950;5845;Poor;9;154.02
79951;5846;Poor;4;106.46
79952;5847;Poor;2;44.30
79953;5848;Poor;9;157.57
79954;5849;Poor;2;58.38
79955;5850;Poor;9;0.23
79956;5851;Poor;5;204.45
79957;5852;Poor;5;89.33
79958;5853;Poor;6;146.10
79959;5854;Poor;1;186.06
79960;5855;Poor;9;246.50
79961;5856;Poor;7;101.88
79962;5857;Poor;1;203.73
79963;5858;Poor;5;137.73
79964;5859;Poor;0;167.42
79965;5860;Poor;2;158.79
79966;5861;Poor;2;54.22
79967;5862;Poor;5;188.38
79968;5863;Poor;5;171.26
79969;5864;Poor;8;52.69
79970;5865;Poor;7;130.05
79971;5866;Poor;8;234.61
79972;5867;Poor;1;165.49
79973;5868;Poor;3;21.37
79974;5869;Poor;4;206.96
79975;5870;Poor;7;96.82
79976;5871;Poor;7;95.28
79977;5872;Poor;8;218.11
79978;5873;Poor;4;55.76
79979;5874;Poor;5;209.14
79980;5875;Poor;1;198.89
79981;5876;Poor;5;33.06
79982;5877;Poor;9;69.48
79983;5878;Poor;5;142.36
79984;5879;Poor;6;87.84
79985;5880;Poor;2;232.53
79986;5881;Poor;2;197.25
79987;5882;Poor;1;15.53
79988;5883;Poor;1;62.07
79989;5884;Poor;3;244.48
79990;5885;Poor;8;104.65
79991;5886;Poor;2;63.40
79992;5887;Poor;9;130.14
79993;5888;Poor;9;55.46
79994;5889;Poor;6;198.03
79995;5890;Poor;4;80.03
79996;5891;Poor;0;129.57
79997;5892;Poor;5;151.16
79998;5893;Poor;8;93.95
79999;5894;Poor;0;246.38
80000;5895;Poor;9;213.96
80001;5896;Poor;9;246.18
80002;5897;Poor;0;143.80
80003;5898;Poor;7;43.73
80004;5899;Poor;7;33.77
80005;5900;Poor;1;248.26
80006;5901;Poor;3;203.54
80007;5902;Poor;0;69.71
80008;5903;Poor;9;168.87
80009;5904;Poor;7;203.92
80010;5905;Poor;6;185.02
80011;5906;Poor;5;54.83
80012;5907;Poor;3;45.63
80013;5908;Poor;2;210.58
80014;5909;Poor;8;17.09
80015;5910;Poor;1;121.91
80016;5911;Poor;4;200.47
80017;5912;Poor;1;59.37
80018;5913;Poor;1;218.82
80019;5914;Poor;4;12.43
80020;5915;Poor;6;243.66
80021;5916;Poor;1;39.01
80022;5917;Poor;8;211.65
80023;5918;Poor;8;211.36
80024;5919;Poor;2;31.73
80025;5920;Poor;5;43.03
80026;5921;Poor;6;117.14
80027;5922;Poor;9;126.17
80028;5923;Poor;3;34.29
80029;5924;Poor;7;214.48
80030;5925;Poor;9;137.55
80031;5926;Poor;5;117.27
80032;5927;Poor;4;217.49
80033;5928;Poor;9;122.40
80034;5929;Poor;2;63.61
80035;5930;Poor;4;73.62
80036;5931;Poor;3;92.59
80037;5932;Poor;4;32.39
80038;5933;Poor;6;103.97
80039;5934;Poor;1;175.53
80040;5935;Poor;5;37.45
80041;5936;Poor;2;81.88
80042;5937;Poor;1;225.13
80043;5938;Poor;4;104.17
80044;5939;Poor;4;202.05
80045;5940;Poor;3;173.04
80046;5941;Poor;5;96.24
80047;5942;Poor;3;240.58
80048;5943;Poor;2;111.96
80049;5944;Poor;3;26.96
80050;5945;Poor;1;44.26
80051;5946;Poor;3;231.12
80052;5947;Poor;8;220.83
80053;5948;Poor;6;232.54
80054;5949;Poor;2;32.46
80055;5950;Poor;2;248.62
80056;5951;Poor;6;222.75
80057;5952;Poor;4;194.54
80058;5953;Poor;3;134.78
80059;5954;Poor;2;89.75
80060;5955;Poor;6;74.74
80061;5956;Poor;3;147.97
80062;5957;Poor;9;139.92
80063;5958;Poor;7;133.06
80064;5959;Poor;1;0.84
80065;5960;Poor;5;81.54
80066;5961;Poor;4;16.20
80067;5962;Poor;8;150.62
80068;5963;Poor;3;108.71
80069;5964;Poor;3;170.32
80070;5965;Poor;9;222.54
80071;5966;Poor;6;215.22
80072;5967;Poor;4;247.73
80073;5968;Poor;4;75.63
80074;5969;Poor;1;184.93
80075;5970;Poor;5;157.15
80076;5971;Poor;4;1.21
80077;5972;Poor;7;120.09
80078;5973;Poor;6;113.19
80079;5974;Poor;3;186.14
80080;5975;Poor;4;71.56
80081;5976;Poor;9;182.21
80082;5977;Poor;9;158.40
80083;5978;Poor;2;142.36
80084;5979;Poor;1;219.79
80085;5980;Poor;2;97.77
80086;5981;Poor;9;169.54
80087;5982;Poor;1;222.72
80088;5983;Poor;2;238.93
80089;5984;Poor;5;9.69
80090;5985;Poor;5;19.56
80091;5986;Poor;8;55.70
80092;5987;Poor;5;79.12
80093;5988;Poor;8;108.25
80094;5989;Poor;0;177.60
80095;5990;Poor;9;245.78
80096;5991;Poor;0;248.90
80097;5992;Poor;8;196.58
80098;5993;Poor;1;149.40
80099;5994;Poor;3;202.29
80100;5995;Poor;3;93.23
80101;5996;Poor;7;207.25
80102;5997;Poor;2;112.05
80103;5998;Poor;6;2.20
80104;5999;Poor;4;229.67
80105;6000;Poor;6;148.54
80106;6001;Poor;2;57.15
80107;6002;Poor;9;86.12
80108;6003;Poor;8;130.87
80109;6004;Poor;6;249.92
80110;6005;Poor;0;236.68
80111;6006;Poor;0;41.93
80112;6007;Poor;8;169.98
80113;6008;Poor;3;11.36
80114;6009;Poor;4;168.89
80115;6010;Poor;6;22.79
80116;6011;Poor;3;25.74
80117;6012;Poor;2;244.75
80118;6013;Poor;3;87.07
80119;6014;Poor;1;27.87
80120;6015;Poor;2;32.13
80121;6016;Poor;7;19.64
80122;6017;Poor;9;249.44
80123;6018;Poor;4;80.47
80124;6019;Poor;9;89.13
80125;6020;Poor;0;15.64
80126;6021;Poor;0;247.98
80127;6022;Poor;9;6.16
80128;6023;Poor;5;201.17
80129;6024;Poor;7;243.70
80130;6025;Poor;4;80.56
80131;6026;Poor;8;229.31
80132;6027;Poor;8;194.30
80133;6028;Poor;6;49.94
80134;6029;Poor;6;129.15
80135;6030;Poor;9;152.49
80136;6031;Poor;5;240.47
80137;6032;Poor;6;189.96
80138;6033;Poor;9;70.06
80139;6034;Poor;6;201.63
80140;6035;Poor;2;32.44
80141;6036;Poor;4;212.77
80142;6037;Poor;2;219.98
80143;6038;Poor;0;113.97
80144;6039;Poor;8;48.11
80145;6040;Poor;4;184.21
80146;6041;Poor;7;119.80
80147;6042;Poor;2;147.20
80148;6043;Poor;4;194.05
80149;6044;Poor;9;128.92
80150;6045;Poor;7;182.19
80151;6046;Poor;8;118.48
80152;6047;Poor;6;115.97
80153;6048;Poor;1;180.59
80154;6049;Poor;4;240.68
80155;6050;Poor;8;225.78
80156;6051;Poor;0;18.22
80157;6052;Poor;4;246.05
80158;6053;Poor;7;55.83
80159;6054;Poor;0;11.24
80160;6055;Poor;1;213.77
80161;6056;Poor;8;72.98
80162;6057;Poor;1;164.95
80163;6058;Poor;4;161.84
80164;6059;Poor;4;232.91
80165;6060;Poor;8;215.10
80166;6061;Poor;1;107.74
80167;6062;Poor;0;237.26
80168;6063;Poor;3;192.93
80169;6064;Poor;0;57.94
80170;6065;Poor;0;29.43
80171;6066;Poor;1;26.61
80172;6067;Poor;7;99.66
80173;6068;Poor;2;1.83
80174;6069;Poor;8;78.81
80175;6070;Poor;1;92.46
80176;6071;Poor;8;77.22
80177;6072;Poor;9;125.70
80178;6073;Poor;2;192.47
80179;6074;Poor;6;139.69
80180;6075;Poor;8;109.94
80181;6076;Poor;2;114.21
80182;6077;Poor;9;182.68
80183;6078;Poor;4;117.03
80184;6079;Poor;7;13.53
80185;6080;Poor;3;226.59
80186;6081;Poor;3;134.93
80187;6082;Poor;9;80.82
80188;6083;Poor;1;49.75
80189;6084;Poor;1;216.58
80190;6085;Poor;7;188.15
80191;6086;Poor;9;122.55
80192;6087;Poor;6;238.47
80193;6088;Poor;7;223.44
80194;6089;Poor;8;138.04
80195;6090;Poor;6;23.64
80196;6091;Poor;7;0.10
80197;6092;Poor;3;75.03
80198;6093;Poor;1;86.31
80199;6094;Poor;3;119.57
80200;6095;Poor;7;193.60
80201;6096;Poor;3;137.37
80202;6097;Poor;4;224.70
80203;6098;Poor;4;36.04
80204;6099;Poor;7;243.80
80205;6100;Poor;6;28.26
80206;6101;Poor;9;22.34
80207;6102;Poor;0;89.64
80208;6103;Poor;4;99.96
80209;6104;Poor;0;221.28
80210;6105;Poor;3;146.46
80211;6106;Poor;0;237.63
80212;6107;Poor;7;19.98
80213;6108;Poor;2;154.91
80214;6109;Poor;7;40.65
80215;6110;Poor;9;212.62
80216;6111;Poor;1;156.56
80217;6112;Poor;7;128.25
80218;6113;Poor;9;145.72
80219;6114;Poor;6;91.28
80220;6115;Poor;2;158.68
80221;6116;Poor;8;80.79
80222;6117;Poor;3;125.36
80223;6118;Poor;3;20.04
80224;6119;Poor;8;50.48
80225;6120;Poor;4;50.83
80226;6121;Poor;7;92.06
80227;6122;Poor;0;24.63
80228;6123;Poor;5;161.12
80229;6124;Poor;3;219.71
80230;6125;Poor;4;40.18
80231;6126;Poor;5;32.09
80232;6127;Poor;3;32.35
80233;6128;Poor;4;38.03
80234;6129;Poor;1;65.24
80235;6130;Poor;5;22.35
80236;6131;Poor;7;155.71
80237;6132;Poor;5;140.37
80238;6133;Poor;5;234.08
80239;6134;Poor;4;96.75
80240;6135;Poor;8;71.55
80241;6136;Poor;7;96.90
80242;6137;Poor;9;132.91
80243;6138;Poor;2;112.39
80244;6139;Poor;4;18.07
80245;6140;Poor;0;60.48
80246;6141;Poor;7;92.68
80247;6142;Poor;8;246.18
80248;6143;Poor;1;174.51
80249;6144;Poor;7;239.26
80250;6145;Poor;4;114.11
80251;6146;Poor;0;137.82
80252;6147;Poor;6;229.82
80253;6148;Poor;7;141.59
80254;6149;Poor;7;108.97
80255;6150;Poor;0;205.73
80256;6151;Poor;9;54.53
80257;6152;Poor;7;106.88
80258;6153;Poor;7;148.35
80259;6154;Poor;8;10.32
80260;6155;Poor;6;5.08
80261;6156;Poor;1;0.21
80262;6157;Poor;1;135.63
80263;6158;Poor;9;7.26
80264;6159;Poor;5;206.83
80265;6160;Poor;2;73.54
80266;6161;Poor;9;48.64
80267;6162;Poor;2;29.43
80268;6163;Poor;1;159.53
80269;6164;Poor;1;56.10
80270;6165;Poor;5;1.70
80271;6166;Poor;7;154.50
80272;6167;Poor;1;55.41
80273;6168;Poor;2;169.89
80274;6169;Poor;1;78.74
80275;6170;Poor;0;238.79
80276;6171;Poor;3;202.01
80277;6172;Poor;1;134.09
80278;6173;Poor;9;173.68
80279;6174;Poor;9;169.34
80280;6175;Poor;6;17.41
80281;6176;Poor;2;241.44
80282;6177;Poor;6;54.85
80283;6178;Poor;1;41.31
80284;6179;Poor;9;38.20
80285;6180;Poor;6;189.23
80286;6181;Poor;0;145.27
80287;6182;Poor;2;239.58
80288;6183;Poor;7;154.89
80289;6184;Poor;0;7.81
80290;6185;Poor;5;166.30
80291;6186;Poor;3;171.79
80292;6187;Poor;1;243.07
80293;6188;Poor;2;152.83
80294;6189;Poor;9;11.42
80295;6190;Poor;6;129.92
80296;6191;Poor;6;237.25
80297;6192;Poor;9;170.93
80298;6193;Poor;3;68.39
80299;6194;Poor;3;108.34
80300;6195;Poor;5;195.46
80301;6196;Poor;4;180.19
80302;6197;Poor;1;106.93
80303;6198;Poor;0;43.84
80304;6199;Poor;2;107.96
80305;6200;Poor;9;21.07
80306;6201;Poor;2;70.14
80307;6202;Poor;8;103.24
80308;6203;Poor;6;182.58
80309;6204;Poor;7;146.54
80310;6205;Poor;2;201.47
80311;6206;Poor;4;13.45
80312;6207;Poor;0;104.27
80313;6208;Poor;4;95.36
80314;6209;Poor;5;54.42
80315;6210;Poor;4;68.71
80316;6211;Poor;6;56.03
80317;6212;Poor;5;108.96
80318;6213;Poor;7;19.65
80319;6214;Poor;8;2.21
80320;6215;Poor;3;176.11
80321;6216;Poor;4;44.70
80322;6217;Poor;0;124.38
80323;6218;Poor;3;118.52
80324;6219;Poor;0;146.73
80325;6220;Poor;7;98.27
80326;6221;Poor;0;3.99
80327;6222;Poor;2;162.10
80328;6223;Poor;3;79.02
80329;6224;Poor;5;226.03
80330;6225;Poor;5;109.18
80331;6226;Poor;3;88.95
80332;6227;Poor;1;174.68
80333;6228;Poor;1;39.13
80334;6229;Poor;5;164.14
80335;6230;Poor;6;124.49
80336;6231;Poor;2;184.96
80337;6232;Poor;5;184.41
80338;6233;Poor;3;51.36
80339;6234;Poor;9;30.08
80340;6235;Poor;7;192.16
80341;6236;Poor;3;29.31
80342;6237;Poor;5;47.51
80343;6238;Poor;0;193.62
80344;6239;Poor;9;18.62
80345;6240;Poor;1;210.12
80346;6241;Poor;3;198.84
80347;6242;Poor;6;58.96
80348;6243;Poor;5;53.35
80349;6244;Poor;7;247.66
80350;6245;Poor;5;9.03
80351;6246;Poor;0;248.12
80352;6247;Poor;7;89.72
80353;6248;Poor;6;189.33
80354;6249;Poor;7;168.36
80355;6250;Poor;8;161.34
80356;6251;Poor;6;198.54
80357;6252;Poor;1;194.36
80358;6253;Poor;6;247.46
80359;6254;Poor;5;128.43
80360;6255;Poor;7;202.87
80361;6256;Poor;8;109.70
80362;6257;Poor;8;112.44
80363;6258;Poor;4;57.14
80364;6259;Poor;8;73.28
80365;6260;Poor;1;60.25
80366;6261;Poor;3;77.88
80367;6262;Poor;1;158.36
80368;6263;Poor;5;174.25
80369;6264;Poor;0;185.70
80370;6265;Poor;5;199.02
80371;6266;Poor;5;34.41
80372;6267;Poor;2;200.86
80373;6268;Poor;0;165.16
80374;6269;Poor;8;239.01
80375;6270;Poor;1;22.22
80376;6271;Poor;1;82.81
80377;6272;Poor;5;246.95
80378;6273;Poor;8;203.29
80379;6274;Poor;7;33.38
80380;6275;Poor;0;213.93
80381;6276;Poor;6;191.00
80382;6277;Poor;5;99.18
80383;6278;Poor;5;19.40
80384;6279;Poor;4;9.26
80385;6280;Poor;6;91.54
80386;6281;Poor;0;173.34
80387;6282;Poor;7;18.27
80388;6283;Poor;3;158.99
80389;6284;Poor;6;40.16
80390;6285;Poor;9;8.39
80391;6286;Poor;7;48.54
80392;6287;Poor;2;23.34
80393;6288;Poor;0;210.15
80394;6289;Poor;2;198.52
80395;6290;Poor;8;225.91
80396;6291;Poor;9;53.42
80397;6292;Poor;5;49.68
80398;6293;Poor;1;124.23
80399;6294;Poor;7;147.19
80400;6295;Poor;5;72.59
80401;6296;Poor;9;134.81
80402;6297;Poor;1;191.28
80403;6298;Poor;2;192.92
80404;6299;Poor;5;49.92
80405;6300;Poor;4;148.38
80406;6301;Poor;4;16.73
80407;6302;Poor;5;78.09
80408;6303;Poor;1;44.34
80409;6304;Poor;0;101.70
80410;6305;Poor;5;3.70
80411;6306;Poor;8;211.89
80412;6307;Poor;7;137.21
80413;6308;Poor;6;119.16
80414;6309;Poor;6;55.05
80415;6310;Poor;9;134.20
80416;6311;Poor;0;39.55
80417;6312;Poor;6;149.43
80418;6313;Poor;1;53.59
80419;6314;Poor;0;39.73
80420;6315;Poor;6;27.32
80421;6316;Poor;0;26.51
80422;6317;Poor;4;81.77
80423;6318;Poor;4;24.61
80424;6319;Poor;8;86.94
80425;6320;Poor;9;218.83
80426;6321;Poor;0;203.07
80427;6322;Poor;2;67.34
