ComicCreatorsID,IssueID,CreatorID,CreatorRole
82874,18103,933,Artist
82875,18103,957,Cover Artist
82876,18104,30,Writer
82877,18104,246,Cover Artist
82878,18104,273,Artist
82879,18104,277,Writer
82880,18104,332,Artist
82881,18105,126,Cover Artist
82882,18105,157,Writer
82883,18105,680,Artist
82884,18106,134,Artist
82885,18106,501,Cover Artist
82886,18106,541,Writer
82887,18106,653,Artist
82888,18107,377,Writer
82889,18107,457,Cover Artist
82890,18107,581,Artist
82891,18107,847,Writer
82892,18107,866,Artist
82893,18108,448,Artist
82894,18108,496,Writer
82895,18108,700,Cover Artist
82896,18108,746,Writer
82897,18109,4,Artist
82898,18109,146,Writer
82899,18109,910,Cover Artist
82900,18110,56,Artist
82901,18110,399,Cover Artist
82902,18110,400,Artist
82903,18110,410,Writer
82904,18111,95,Artist
82905,18111,206,Cover Artist
82906,18111,361,Writer
82907,18111,592,Writer
82908,18111,768,Artist
82909,18112,191,Artist
82910,18112,192,Cover Artist
82911,18112,210,Artist
82912,18112,708,Writer
82913,18112,805,Writer
82914,18112,919,Artist
82915,18113,48,Writer
82916,18113,180,Artist
82917,18113,309,Writer
82918,18113,446,Artist
82919,18113,498,Artist
82920,18113,784,Cover Artist
82921,18114,344,Artist
82922,18114,451,Writer
82923,18114,644,Cover Artist
82924,18114,763,Artist
82925,18114,822,Artist
82926,18115,109,Writer
82927,18115,366,Cover Artist
82928,18115,413,Artist
82929,18115,486,Writer
82930,18115,548,Artist
82931,18115,994,Writer
82932,18116,118,Artist
82933,18116,457,Writer
82934,18116,602,Writer
82935,18116,613,Artist
82936,18116,848,Cover Artist
82937,18117,339,Cover Artist
82938,18117,501,Artist
82939,18117,642,Writer
82940,18117,911,Writer
82941,18118,204,Cover Artist
82942,18118,449,Writer
82943,18118,695,Writer
82944,18118,949,Artist
82945,18119,25,Cover Artist
82946,18119,37,Artist
82947,18119,397,Writer
82948,18119,572,Artist
82949,18120,43,Writer
82950,18120,108,Artist
82951,18120,519,Artist
82952,18120,624,Writer
82953,18120,800,Cover Artist
82954,18121,41,Cover Artist
82955,18121,619,Writer
82956,18121,973,Artist
82957,18122,263,Writer
82958,18122,618,Cover Artist
82959,18122,858,Artist
82960,18122,929,Artist
82961,18123,114,Writer
82962,18123,175,Cover Artist
82963,18123,463,Writer
82964,18123,600,Artist
82965,18123,742,Artist
82966,18124,245,Artist
82967,18124,439,Writer
82968,18124,545,Writer
82969,18124,694,Artist
82970,18124,875,Cover Artist
82971,18125,129,Artist
82972,18125,592,Cover Artist
82973,18125,811,Writer
82974,18125,971,Writer
82975,18125,986,Artist
82976,18126,127,Artist
82977,18126,486,Writer
82978,18126,584,Cover Artist
82979,18126,590,Artist
82980,18126,827,Artist
82981,18126,904,Writer
82982,18127,78,Artist
82983,18127,191,Writer
82984,18127,197,Artist
82985,18127,705,Cover Artist
82986,18127,819,Writer
82987,18128,159,Cover Artist
82988,18128,610,Writer
82989,18128,663,Artist
82990,18128,676,Writer
82991,18128,928,Writer
82992,18129,322,Artist
82993,18129,425,Writer
82994,18129,583,Artist
82995,18129,771,Writer
82996,18129,906,Cover Artist
82997,18130,296,Writer
82998,18130,837,Cover Artist
82999,18130,886,Writer
83000,18130,938,Artist
83001,18131,392,Writer
83002,18131,666,Cover Artist
83003,18131,734,Artist
83004,18131,760,Artist
83005,18131,862,Writer
83006,18132,30,Cover Artist
83007,18132,235,Artist
83008,18132,236,Writer
83009,18132,574,Artist
83010,18132,600,Writer
83011,18133,202,Artist
83012,18133,538,Cover Artist
83013,18133,608,Artist
83014,18133,815,Writer
83015,18134,506,Writer
83016,18134,521,Artist
83017,18134,532,Cover Artist
83018,18135,160,Artist
83019,18135,225,Writer
83020,18135,334,Cover Artist
83021,18135,686,Artist
83022,18135,729,Writer
83023,18136,230,Artist
83024,18136,368,Writer
83025,18136,710,Artist
83026,18136,980,Cover Artist
83027,18137,169,Artist
83028,18137,267,Writer
83029,18137,720,Cover Artist
83030,18137,963,Artist
83031,18138,529,Artist
83032,18138,622,Cover Artist
83033,18138,638,Artist
83034,18138,711,Writer
83035,18138,783,Artist
83036,18138,826,Writer
83037,18139,452,Artist
83038,18139,475,Artist
83039,18139,555,Cover Artist
83040,18139,711,Writer
83041,18139,901,Writer
83042,18140,174,Artist
83043,18140,338,Cover Artist
83044,18140,381,Writer
83045,18140,532,Artist
83046,18140,739,Writer
83047,18141,604,Cover Artist
83048,18141,861,Writer
83049,18141,1000,Artist
83050,18142,34,Artist
83051,18142,130,Artist
83052,18142,331,Writer
83053,18142,401,Cover Artist
83054,18142,825,Artist
83055,18142,998,Writer
83056,18143,195,Writer
83057,18143,371,Writer
83058,18143,385,Cover Artist
83059,18143,583,Artist
83060,18143,881,Artist
83061,18144,22,Artist
83062,18144,34,Artist
83063,18144,191,Writer
83064,18144,563,Writer
83065,18144,763,Cover Artist
83066,18145,105,Cover Artist
83067,18145,563,Writer
83068,18145,568,Artist
83069,18145,886,Artist
83070,18146,101,Writer
83071,18146,371,Cover Artist
83072,18146,689,Artist
83073,18147,220,Writer
83074,18147,439,Cover Artist
83075,18147,622,Artist
83076,18147,739,Writer
83077,18148,173,Cover Artist
83078,18148,640,Writer
83079,18148,767,Artist
83080,18149,46,Cover Artist
83081,18149,273,Artist
83082,18149,325,Writer
83083,18149,613,Writer
83084,18149,795,Writer
83085,18149,811,Artist
83086,18149,971,Artist
83087,18150,197,Writer
83088,18150,327,Artist
83089,18150,420,Writer
83090,18150,710,Artist
83091,18150,870,Cover Artist
83092,18151,94,Artist
83093,18151,172,Cover Artist
83094,18151,381,Artist
83095,18151,478,Writer
83096,18151,933,Writer
83097,18152,45,Artist
83098,18152,253,Writer
83099,18152,442,Artist
83100,18152,526,Cover Artist
83101,18152,779,Writer
83102,18153,35,Writer
83103,18153,414,Artist
83104,18153,545,Artist
83105,18153,652,Writer
83106,18153,816,Cover Artist
83107,18154,387,Cover Artist
83108,18154,543,Writer
83109,18154,598,Artist
83110,18154,655,Writer
83111,18154,902,Artist
83112,18155,210,Artist
83113,18155,634,Writer
83114,18155,842,Cover Artist
83115,18155,945,Artist
83116,18156,152,Writer
83117,18156,504,Cover Artist
83118,18156,806,Artist
83119,18156,837,Artist
83120,18157,181,Cover Artist
83121,18157,288,Artist
83122,18157,434,Artist
83123,18157,717,Writer
83124,18157,843,Writer
83125,18158,135,Writer
83126,18158,213,Writer
83127,18158,262,Cover Artist
83128,18159,106,Artist
83129,18159,358,Writer
83130,18159,376,Artist
83131,18159,651,Cover Artist
83132,18159,718,Artist
83133,18160,305,Writer
83134,18160,564,Artist
83135,18160,678,Cover Artist
83136,18160,710,Writer
83137,18160,760,Writer
83138,18160,846,Artist
83139,18161,111,Artist
83140,18161,127,Writer
83141,18161,339,Writer
83142,18161,432,Writer
83143,18161,715,Artist
83144,18161,976,Cover Artist
83145,18162,78,Artist
83146,18162,134,Artist
83147,18162,140,Writer
83148,18162,861,Cover Artist
83149,18163,72,Writer
83150,18163,579,Artist
83151,18163,961,Cover Artist
83152,18163,992,Artist
83153,18164,91,Artist
83154,18164,137,Cover Artist
83155,18164,506,Writer
83156,18164,890,Artist
83157,18165,278,Writer
83158,18165,288,Artist
83159,18165,453,Cover Artist
83160,18165,639,Writer
83161,18165,758,Artist
83162,18166,794,Cover Artist
83163,18166,806,Artist
83164,18166,842,Writer
83165,18166,966,Artist
83166,18167,512,Writer
83167,18167,619,Cover Artist
83168,18167,845,Artist
83169,18167,934,Writer
83170,18168,335,Artist
83171,18168,440,Artist
83172,18168,904,Cover Artist
83173,18168,934,Writer
83174,18169,69,Writer
83175,18169,309,Writer
83176,18169,475,Writer
83177,18169,788,Artist
83178,18169,826,Cover Artist
83179,18169,965,Artist
83180,18170,194,Writer
83181,18170,289,Cover Artist
83182,18170,297,Artist
83183,18170,713,Artist
83184,18170,731,Writer
83185,18171,19,Writer
83186,18171,226,Artist
83187,18171,417,Cover Artist
83188,18171,636,Writer
83189,18171,923,Artist
83190,18172,33,Artist
83191,18172,298,Cover Artist
83192,18172,382,Writer
83193,18173,22,Artist
83194,18173,234,Artist
83195,18173,589,Artist
83196,18173,734,Writer
83197,18173,874,Writer
83198,18173,969,Cover Artist
83199,18174,43,Artist
83200,18174,158,Writer
83201,18174,247,Writer
83202,18174,377,Artist
83203,18174,760,Writer
83204,18174,965,Cover Artist
83205,18175,68,Artist
83206,18175,139,Writer
83207,18175,293,Cover Artist
83208,18175,321,Writer
83209,18175,804,Artist
83210,18176,3,Artist
83211,18176,346,Artist
83212,18176,584,Cover Artist
83213,18176,706,Writer
83214,18177,79,Writer
83215,18177,190,Cover Artist
83216,18177,197,Artist
83217,18177,307,Writer
83218,18177,673,Artist
83219,18177,708,Writer
83220,18178,79,Cover Artist
83221,18178,260,Artist
83222,18178,443,Writer
83223,18178,571,Writer
83224,18179,146,Writer
83225,18179,253,Writer
83226,18179,380,Writer
83227,18179,452,Artist
83228,18179,726,Artist
83229,18179,813,Cover Artist
83230,18180,82,Cover Artist
83231,18180,107,Artist
83232,18180,370,Artist
83233,18180,625,Writer
83234,18181,196,Artist
83235,18181,215,Artist
83236,18181,677,Cover Artist
83237,18181,783,Writer
83238,18182,233,Cover Artist
83239,18182,326,Writer
83240,18182,370,Artist
83241,18182,590,Writer
83242,18182,789,Artist
83243,18182,830,Writer
83244,18183,158,Artist
83245,18183,497,Writer
83246,18183,751,Cover Artist
83247,18184,433,Artist
83248,18184,614,Writer
83249,18184,877,Writer
83250,18184,895,Cover Artist
83251,18184,899,Writer
83252,18185,343,Artist
83253,18185,344,Writer
83254,18185,699,Writer
83255,18185,776,Cover Artist
83256,18185,939,Artist
83257,18186,36,Writer
83258,18186,115,Artist
83259,18186,347,Writer
83260,18186,973,Cover Artist
83261,18186,985,Artist
83262,18187,156,Writer
83263,18187,454,Artist
83264,18187,841,Cover Artist
83265,18187,997,Writer
83266,18188,100,Cover Artist
83267,18188,195,Artist
83268,18188,539,Writer
83269,18188,599,Artist
83270,18188,873,Writer
83271,18189,305,Writer
83272,18189,393,Cover Artist
83273,18189,584,Writer
83274,18189,587,Artist
83275,18189,947,Artist
83276,18190,170,Writer
83277,18190,288,Writer
83278,18190,405,Artist
83279,18190,684,Cover Artist
83280,18191,95,Cover Artist
83281,18191,380,Artist
83282,18191,657,Writer
83283,18191,873,Artist
83284,18192,95,Artist
83285,18192,208,Writer
83286,18192,378,Writer
83287,18192,636,Cover Artist
83288,18192,988,Artist
83289,18193,2,Writer
83290,18193,92,Writer
83291,18193,426,Artist
83292,18193,483,Cover Artist
83293,18194,79,Artist
83294,18194,310,Writer
83295,18194,444,Cover Artist
83296,18194,993,Writer
83297,18195,228,Cover Artist
83298,18195,359,Artist
83299,18195,391,Writer
83300,18195,762,Writer
83301,18196,13,Artist
83302,18196,351,Artist
83303,18196,856,Writer
83304,18196,989,Cover Artist
83305,18197,218,Artist
83306,18197,220,Writer
83307,18197,409,Artist
83308,18197,480,Cover Artist
83309,18197,685,Writer
83310,18198,439,Writer
83311,18198,570,Artist
83312,18198,769,Writer
83313,18198,964,Cover Artist
83314,18199,152,Writer
83315,18199,261,Writer
83316,18199,453,Cover Artist
83317,18199,837,Artist
83318,18200,71,Writer
83319,18200,325,Writer
83320,18200,452,Cover Artist
83321,18200,544,Artist
83322,18201,292,Writer
83323,18201,443,Writer
83324,18201,739,Artist
83325,18201,824,Artist
83326,18201,970,Cover Artist
83327,18202,3,Writer
83328,18202,80,Cover Artist
83329,18202,238,Artist
83330,18202,315,Writer
83331,18202,718,Artist
83332,18202,861,Writer
83333,18203,192,Writer
83334,18203,399,Writer
83335,18203,797,Artist
83336,18203,864,Artist
83337,18203,961,Cover Artist
83338,18204,125,Artist
83339,18204,202,Artist
83340,18204,489,Writer
83341,18204,645,Cover Artist
83342,18204,865,Writer
83343,18205,37,Cover Artist
83344,18205,677,Artist
83345,18205,807,Writer
83346,18205,842,Artist
83347,18205,849,Artist
83348,18206,5,Artist
83349,18206,24,Writer
83350,18206,362,Writer
83351,18206,811,Artist
83352,18206,892,Cover Artist
83353,18206,970,Writer
83354,18207,180,Cover Artist
83355,18207,215,Writer
83356,18207,505,Writer
83357,18207,926,Artist
83358,18208,195,Artist
83359,18208,484,Artist
83360,18208,784,Cover Artist
83361,18208,872,Artist
83362,18208,986,Writer
83363,18209,186,Artist
83364,18209,288,Writer
83365,18209,687,Writer
83366,18209,751,Cover Artist
83367,18209,939,Artist
83368,18210,407,Writer
83369,18210,424,Cover Artist
83370,18210,509,Artist
83371,18210,545,Writer
83372,18211,92,Writer
83373,18211,140,Writer
83374,18211,767,Cover Artist
83375,18211,778,Writer
83376,18211,857,Artist
83377,18212,132,Cover Artist
83378,18212,230,Artist
83379,18212,453,Writer
83380,18212,469,Writer
83381,18212,504,Writer
83382,18213,11,Artist
83383,18213,239,Writer
83384,18213,429,Writer
83385,18213,655,Cover Artist
83386,18213,684,Writer
83387,18213,908,Artist
83388,18213,933,Artist
83389,18214,49,Artist
83390,18214,365,Writer
83391,18214,605,Cover Artist
83392,18214,677,Artist
83393,18214,783,Writer
83394,18214,813,Writer
83395,18215,323,Writer
83396,18215,390,Artist
83397,18215,487,Cover Artist
83398,18215,597,Artist
83399,18216,120,Writer
83400,18216,284,Artist
83401,18216,390,Artist
83402,18216,575,Cover Artist
83403,18216,760,Writer
83404,18217,189,Writer
83405,18217,206,Writer
83406,18217,356,Cover Artist
83407,18217,931,Artist
83408,18217,955,Artist
83409,18218,43,Cover Artist
83410,18218,49,Artist
83411,18218,692,Writer
83412,18218,800,Artist
83413,18219,334,Writer
83414,18219,834,Cover Artist
83415,18219,843,Artist
83416,18219,914,Writer
83417,18220,103,Writer
83418,18220,458,Writer
83419,18220,739,Artist
83420,18220,827,Cover Artist
83421,18221,398,Artist
83422,18221,407,Writer
83423,18221,682,Writer
83424,18221,974,Cover Artist
83425,18222,278,Writer
83426,18222,406,Artist
83427,18222,472,Cover Artist
83428,18222,719,Artist
83429,18222,789,Artist
83430,18223,119,Cover Artist
83431,18223,334,Artist
83432,18223,427,Writer
83433,18223,574,Writer
83434,18224,37,Cover Artist
83435,18224,132,Writer
83436,18224,900,Artist
83437,18225,190,Writer
83438,18225,264,Artist
83439,18225,667,Writer
83440,18225,768,Artist
83441,18225,802,Cover Artist
83442,18226,37,Writer
83443,18226,571,Artist
83444,18226,768,Cover Artist
83445,18226,776,Artist
83446,18227,54,Writer
83447,18227,495,Writer
83448,18227,581,Cover Artist
83449,18227,948,Artist
83450,18227,953,Artist
83451,18228,98,Artist
83452,18228,199,Writer
83453,18228,412,Artist
83454,18228,456,Writer
83455,18228,593,Cover Artist
83456,18228,723,Artist
83457,18228,998,Writer
83458,18229,170,Writer
83459,18229,267,Artist
83460,18229,287,Writer
83461,18229,668,Artist
83462,18229,695,Cover Artist
83463,18230,57,Writer
83464,18230,440,Writer
83465,18230,515,Cover Artist
83466,18230,836,Artist
83467,18231,138,Artist
83468,18231,149,Writer
83469,18231,459,Artist
83470,18231,694,Cover Artist
83471,18231,853,Artist
83472,18231,933,Writer
83473,18232,190,Artist
83474,18232,225,Writer
83475,18232,344,Writer
83476,18232,749,Cover Artist
83477,18233,228,Artist
83478,18233,350,Cover Artist
83479,18233,760,Artist
83480,18233,765,Writer
83481,18233,852,Writer
83482,18234,88,Artist
83483,18234,376,Writer
83484,18234,828,Artist
83485,18234,841,Cover Artist
83486,18234,879,Writer
83487,18235,78,Artist
83488,18235,138,Writer
83489,18235,510,Cover Artist
83490,18235,700,Writer
83491,18235,878,Artist
83492,18235,979,Writer
83493,18236,113,Writer
83494,18236,150,Cover Artist
83495,18236,318,Artist
83496,18236,377,Writer
83497,18236,695,Artist
83498,18236,924,Artist
83499,18237,118,Writer
83500,18237,583,Cover Artist
83501,18237,648,Writer
83502,18237,826,Artist
83503,18237,913,Artist
83504,18237,930,Writer
83505,18238,369,Cover Artist
83506,18238,701,Writer
83507,18238,768,Artist
83508,18238,849,Artist
83509,18239,489,Artist
83510,18239,506,Artist
83511,18239,852,Writer
83512,18239,862,Writer
83513,18239,940,Cover Artist
83514,18240,24,Cover Artist
83515,18240,77,Artist
83516,18240,211,Writer
83517,18240,373,Writer
83518,18240,628,Artist
83519,18240,858,Writer
83520,18241,350,Writer
83521,18241,595,Artist
83522,18241,598,Artist
83523,18241,791,Cover Artist
83524,18242,31,Artist
83525,18242,352,Writer
83526,18242,379,Artist
83527,18242,537,Artist
83528,18242,815,Writer
83529,18242,822,Cover Artist
83530,18243,298,Writer
83531,18243,355,Writer
83532,18243,404,Writer
83533,18243,411,Cover Artist
83534,18243,426,Artist
83535,18244,78,Writer
83536,18244,293,Cover Artist
83537,18244,311,Artist
83538,18244,323,Artist
83539,18245,20,Writer
83540,18245,100,Writer
83541,18245,232,Artist
83542,18245,385,Cover Artist
83543,18245,670,Artist
83544,18246,217,Artist
83545,18246,541,Writer
83546,18246,681,Writer
83547,18246,834,Artist
83548,18246,926,Cover Artist
83549,18247,84,Writer
83550,18247,171,Artist
83551,18247,417,Artist
83552,18247,490,Cover Artist
83553,18247,620,Writer
83554,18248,148,Writer
83555,18248,453,Artist
83556,18248,691,Cover Artist
83557,18248,716,Artist
83558,18248,995,Writer
83559,18249,253,Artist
83560,18249,504,Cover Artist
83561,18249,518,Artist
83562,18249,674,Writer
83563,18249,895,Writer
83564,18250,147,Writer
83565,18250,279,Artist
83566,18250,347,Artist
83567,18250,385,Cover Artist
83568,18250,574,Writer
83569,18251,29,Cover Artist
83570,18251,339,Writer
83571,18251,645,Writer
83572,18251,693,Artist
83573,18252,286,Artist
83574,18252,645,Artist
83575,18252,686,Writer
83576,18252,760,Cover Artist
83577,18253,77,Artist
83578,18253,263,Writer
83579,18253,637,Writer
83580,18253,786,Cover Artist
83581,18253,1000,Artist
83582,18254,285,Artist
83583,18254,503,Writer
83584,18254,721,Artist
83585,18254,756,Cover Artist
83586,18254,825,Writer
83587,18255,61,Artist
83588,18255,244,Cover Artist
83589,18255,597,Artist
83590,18255,752,Writer
83591,18255,876,Writer
83592,18256,166,Artist
83593,18256,444,Artist
83594,18256,759,Writer
83595,18256,834,Cover Artist
83596,18256,893,Writer
83597,18257,597,Writer
83598,18257,807,Artist
83599,18257,855,Writer
83600,18257,914,Cover Artist
83601,18258,274,Writer
83602,18258,379,Artist
83603,18258,856,Cover Artist
83604,18258,946,Artist
83605,18259,214,Writer
83606,18259,401,Writer
83607,18259,514,Cover Artist
83608,18259,649,Writer
83609,18259,754,Artist
83610,18260,344,Writer
83611,18260,686,Artist
83612,18260,691,Cover Artist
83613,18260,730,Artist
83614,18260,924,Writer
83615,18261,33,Artist
83616,18261,888,Cover Artist
83617,18261,915,Writer
83618,18262,530,Writer
83619,18262,574,Cover Artist
83620,18262,982,Artist
83621,18263,177,Cover Artist
83622,18263,238,Artist
83623,18263,458,Writer
83624,18263,592,Artist
83625,18263,712,Writer
83626,18264,172,Cover Artist
83627,18264,283,Artist
83628,18264,393,Artist
83629,18264,836,Writer
